county_name,year,swis_code,muni_name,muni_type,school_code,school_name,print_key,total_av,sale_date,sale_price,arms_length_flag,prop_class_at_sale,prop_class_desc_at_sale,buyer_state,ownership_code,std_date,merged_swis_print,hpi,adjusted_amt
hamilton,2019,203200,Long Lake,3,203201,Long Lake,12.000-2-12.400,462500,2019-09-04,325000,Y,260,Seasonal Residences,NY,W,2019-09-04,12.000-2-12.400203200,0.8802586591348299,286084.0642188197
hamilton,2019,203200,Long Lake,3,203201,Long Lake,25.011-1-22,85000,2019-09-05,36000,Y,311,Residential Vacant Land,NY,W,2019-09-05,25.011-1-22203200,0.8802586591348299,31689.311728853878
hamilton,2019,203200,Long Lake,3,203201,Long Lake,25.011-4-48,393400,2019-09-24,295000,Y,260,Seasonal Residences,NY,W,2019-09-24,25.011-4-48203200,0.8802586591348299,259676.30444477484
hamilton,2019,203200,Long Lake,3,203202,Raquette Lake,44.000-3-5,402800,2019-10-16,365000,Y,260,Seasonal Residences,PA,W,2019-10-16,44.000-3-5203200,0.8802586591348299,321294.4105842129
hamilton,2019,203200,Long Lake,3,203201,Long Lake,25.010-1-4,442000,2019-10-31,475000,Y,260,Seasonal Residences,VT,W,2019-10-31,25.010-1-4203200,0.8802586591348299,418122.86308904423
hamilton,2019,203200,Long Lake,3,203202,Raquette Lake,44.018-1-21,356200,2019-12-13,425000,Y,260,Seasonal Residences,NY,W,2019-12-13,44.018-1-21203200,0.8802586591348299,374109.93013230275
hamilton,2020,203200,Long Lake,3,203201,Long Lake,25.012-4-5,441300,2020-02-18,400000,Y,210,One Family Year-Round Residence,NY,W,2020-02-18,25.012-4-5203200,0.9252266983796641,370090.67935186566
hamilton,2020,203200,Long Lake,3,203201,Long Lake,32.010-1-43,396000,2020-02-27,332000,Y,260,Seasonal Residences,NY,W,2020-02-27,32.010-1-43203200,0.9252266983796641,307175.26386204845
hamilton,2020,203200,Long Lake,3,203201,Long Lake,25.012-3-12.121,497400,2020-03-01,505000,Y,210,One Family Year-Round Residence,NY,W,2020-03-01,25.012-3-12.121203200,0.9252266983796641,467239.48268173035
hamilton,2020,203200,Long Lake,3,203201,Long Lake,25.012-3-12.123,1174060,2020-03-01,995000,Y,210,One Family Year-Round Residence,NY,W,2020-03-01,25.012-3-12.123203200,0.9252266983796641,920600.5648877658
hamilton,2020,203200,Long Lake,3,203201,Long Lake,25.000-1-20,221500,2020-06-27,199900,Y,260,Seasonal Residences,CT,W,2020-06-27,25.000-1-20203200,0.9252266983796641,184952.81700609485
hamilton,2020,203200,Long Lake,3,203202,Raquette Lake,44.000-1-6.131,499500,2020-07-17,595000,Y,210,One Family Year-Round Residence,NY,W,2020-07-17,44.000-1-6.131203200,0.9252266983796641,550509.8855359001
hamilton,2020,203200,Long Lake,3,203201,Long Lake,12.000-2-25,96600,2020-08-13,89900,Y,311,Residential Vacant Land,NJ,W,2020-08-13,12.000-2-25203200,0.9252266983796641,83177.8801843318
hamilton,2020,203200,Long Lake,3,203202,Raquette Lake,37.018-2-18,287000,2020-08-14,335000,Y,260,Seasonal Residences,MA,W,2020-08-14,37.018-2-18203200,0.9252266983796641,309950.94395718747
hamilton,2020,203200,Long Lake,3,203201,Long Lake,32.010-2-4,361400,2020-08-21,399000,Y,260,Seasonal Residences,MD,W,2020-08-21,32.010-2-4203200,0.9252266983796641,369165.452653486
hamilton,2020,203200,Long Lake,3,203201,Long Lake,25.012-3-25,441600,2020-08-30,400000,Y,260,Seasonal Residences,NY,W,2020-08-30,25.012-3-25203200,0.9252266983796641,370090.67935186566
hamilton,2020,203200,Long Lake,3,203202,Raquette Lake,44.000-1-6.120,347500,2020-09-23,465000,Y,260,Seasonal Residences,PA,W,2020-09-23,44.000-1-6.120203200,0.9252266983796641,430230.4147465438
hamilton,2020,203200,Long Lake,3,203201,Long Lake,18.000-1-11.212,93600,2020-09-24,74000,Y,311,Residential Vacant Land,NY,W,2020-09-24,18.000-1-11.212203200,0.9252266983796641,68466.77568009515
hamilton,2020,203200,Long Lake,3,203201,Long Lake,32.010-2-3.120,527900,2020-10-23,481000,Y,210,One Family Year-Round Residence,NY,W,2020-10-23,32.010-2-3.120203200,0.9252266983796641,445034.04192061845
hamilton,2020,203200,Long Lake,3,203201,Long Lake,25.000-1-19,196400,2020-10-28,315000,Y,260,Seasonal Residences,CT,W,2020-10-28,25.000-1-19203200,0.9252266983796641,291446.4099895942
hamilton,2020,203200,Long Lake,3,203201,Long Lake,25.011-4-31,375500,2020-11-04,325000,Y,260,Seasonal Residences,NY,W,2020-11-04,25.011-4-31203200,0.9252266983796641,300698.67697339086
hamilton,2020,203200,Long Lake,3,203201,Long Lake,25.008-2-6.200,577800,2020-11-30,895000,Y,260,Seasonal Residences,NY,W,2020-11-30,25.008-2-6.200203200,0.9252266983796641,828077.8950497994
hamilton,2020,203200,Long Lake,3,203202,Raquette Lake,44.000-1-27.113,105000,2020-12-21,125000,Y,311,Residential Vacant Land,NY,W,2020-12-21,44.000-1-27.113203200,0.9252266983796641,115653.33729745801
hamilton,2020,203200,Long Lake,3,203201,Long Lake,25.019-4-48.100,214300,2020-12-27,275000,Y,210,One Family Year-Round Residence,NY,W,2020-12-27,25.019-4-48.100203200,0.9252266983796641,254437.34205440764
hamilton,2020,203200,Long Lake,3,203201,Long Lake,25.019-4-13,399000,2020-12-29,389500,Y,260,Seasonal Residences,NY,W,2020-12-29,25.019-4-13203200,0.9252266983796641,360375.7990188792
hamilton,2021,203200,Long Lake,3,203201,Long Lake,25.019-5-1.112,408900,2021-01-09,410000,Y,210,One Family Year-Round Residence,VA,W,2021-01-09,25.019-5-1.112203200,1.0,410000.0
hamilton,2021,203200,Long Lake,3,203201,Long Lake,25.019-4-23.120,385000,2021-01-13,529900,Y,260,Seasonal Residences,NY,W,2021-01-13,25.019-4-23.120203200,1.0,529900.0
hamilton,2021,203200,Long Lake,3,203201,Long Lake,25.010-2-6,203900,2021-01-13,185000,Y,260,Seasonal Residences,CT,W,2021-01-13,25.010-2-6203200,1.0,185000.0
hamilton,2021,203200,Long Lake,3,203201,Long Lake,32.006-1-2.100,349100,2021-02-19,220000,Y,311,Residential Vacant Land,NY,W,2021-02-19,32.006-1-2.100203200,1.0,220000.0
hamilton,2021,203200,Long Lake,3,203202,Raquette Lake,44.000-1-3,174000,2021-06-24,229000,Y,260,Seasonal Residences,VA,W,2021-06-24,44.000-1-3203200,1.0,229000.0
hamilton,2021,203200,Long Lake,3,203201,Long Lake,25.010-1-10,445000,2021-08-05,547000,Y,210,One Family Year-Round Residence,NY,W,2021-08-05,25.010-1-10203200,1.0,547000.0
hamilton,2021,203200,Long Lake,3,203202,Raquette Lake,44.000-3-1,387600,2021-09-07,460000,Y,260,Seasonal Residences,NY,W,2021-09-07,44.000-3-1203200,1.0,460000.0
hamilton,2021,203200,Long Lake,3,203201,Long Lake,25.019-4-15.110,486800,2021-09-14,659514,Y,260,Seasonal Residences,FL,W,2021-09-14,25.019-4-15.110203200,1.0,659514.0
hamilton,2021,203200,Long Lake,3,203202,Raquette Lake,52.011-1-9.300,153000,2021-10-08,407000,Y,311,Residential Vacant Land,NY,W,2021-10-08,52.011-1-9.300203200,1.0,407000.0
hamilton,2021,203200,Long Lake,3,203202,Raquette Lake,44.000-2-6,374000,2021-10-19,380000,Y,260,Seasonal Residences,NY,W,2021-10-19,44.000-2-6203200,1.0,380000.0
hamilton,2021,203200,Long Lake,3,203201,Long Lake,19.000-1-3,2899300,2021-10-21,2900000,Y,260,Seasonal Residences,NY,W,2021-10-21,19.000-1-3203200,1.0,2900000.0
hamilton,2021,203200,Long Lake,3,203201,Long Lake,25.016-1-39.300,137550,2021-10-27,50000,Y,311,Residential Vacant Land,NY,W,2021-10-27,25.016-1-39.300203200,1.0,50000.0
hamilton,2021,203200,Long Lake,3,203202,Raquette Lake,44.000-1-27.120,105750,2021-11-02,68000,Y,311,Residential Vacant Land,VA,W,2021-11-02,44.000-1-27.120203200,1.0,68000.0
hamilton,2021,203200,Long Lake,3,203201,Long Lake,18.000-1-11.223,382700,2021-11-08,390000,Y,210,One Family Year-Round Residence,NY,W,2021-11-08,18.000-1-11.223203200,1.0,390000.0
hamilton,2021,203200,Long Lake,3,203201,Long Lake,25.011-4-43,208200,2021-11-09,375000,Y,260,Seasonal Residences,NY,W,2021-11-09,25.011-4-43203200,1.0,375000.0
hamilton,2021,203200,Long Lake,3,203201,Long Lake,25.011-1-24.100,341300,2021-12-13,399000,Y,210,One Family Year-Round Residence,NY,W,2021-12-13,25.011-1-24.100203200,1.0,399000.0
hamilton,2021,203200,Long Lake,3,203202,Raquette Lake,44.000-2-22,268400,2021-12-20,380000,Y,260,Seasonal Residences,NY,W,2021-12-20,44.000-2-22203200,1.0,380000.0
hamilton,2021,203200,Long Lake,3,203201,Long Lake,25.019-5-1.114,369100,2021-12-28,415000,Y,312,Residential Land Including a Small Improvement,VA,W,2021-12-28,25.019-5-1.114203200,1.0,415000.0
hamilton,2021,203200,Long Lake,3,203202,Raquette Lake,52.011-1-4.200,544700,2021-12-30,325000,Y,311,Residential Vacant Land,NY,W,2021-12-30,52.011-1-4.200203200,1.0,325000.0
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.012-3-24.100,437300,2022-01-24,440000,Y,260,Seasonal Residences,NY,W,2022-01-24,25.012-3-24.100203200,1.2906198899955403,567872.7515980378
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.016-1-56,415400,2022-02-01,401500,Y,210,One Family Year-Round Residence,NY,W,2022-02-01,25.016-1-56203200,1.2906198899955403,518183.88583320944
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.008-2-15.116,792500,2022-02-11,995000,Y,210,One Family Year-Round Residence,NY,W,2022-02-11,25.008-2-15.116203200,1.2906198899955403,1284166.7905455627
hamilton,2022,203200,Long Lake,3,203201,Long Lake,9.000-1-20,1717400,2022-02-28,1625000,Y,682,Recreational Facilities,NY,W,2022-02-28,9.000-1-20203200,1.2906198899955403,2097257.321242753
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.016-1-51,266500,2022-03-12,295000,Y,210,One Family Year-Round Residence,NY,W,2022-03-12,25.016-1-51203200,1.2906198899955403,380732.8675486844
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.012-4-10.100,517500,2022-03-15,340000,Y,210,One Family Year-Round Residence,NJ,W,2022-03-15,25.012-4-10.100203200,1.2906198899955403,438810.7625984837
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.008-2-13.120,130000,2022-04-29,165000,Y,311,Residential Vacant Land,NJ,W,2022-04-29,25.008-2-13.120203200,1.2906198899955403,212952.28184926417
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.019-4-23.111,437000,2022-07-20,375000,Y,210,One Family Year-Round Residence,NY,W,2022-07-20,25.019-4-23.111203200,1.2906198899955403,483982.4587483276
hamilton,2022,203200,Long Lake,3,203201,Long Lake,12.000-2-12.610,226000,2022-07-20,400000,Y,312,Residential Land Including a Small Improvement,NY,W,2022-07-20,12.000-2-12.610203200,1.2906198899955403,516247.9559982161
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.019-4-18.112,91300,2022-08-16,305000,Y,260,Seasonal Residences,VA,W,2022-08-16,25.019-4-18.112203200,1.2906198899955403,393639.0664486398
hamilton,2022,203200,Long Lake,3,203202,Raquette Lake,44.000-2-19.220,421500,2022-08-25,499000,Y,260,Seasonal Residences,MD,W,2022-08-25,44.000-2-19.220203200,1.2906198899955403,644019.3251077746
hamilton,2022,203200,Long Lake,3,203202,Raquette Lake,44.000-1-6.132,393100,2022-09-20,565000,Y,210,One Family Year-Round Residence,NY,W,2022-09-20,44.000-1-6.132203200,1.2906198899955403,729200.2378474803
hamilton,2022,203200,Long Lake,3,203201,Long Lake,26.005-1-16.100,461500,2022-09-22,531250,Y,210,One Family Year-Round Residence,NJ,W,2022-09-22,26.005-1-16.100203200,1.2906198899955403,685641.8165601308
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.015-1-5,427500,2022-10-17,670000,Y,260,Seasonal Residences,NY,W,2022-10-17,25.015-1-5203200,1.2906198899955403,864715.326297012
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.019-4-10.110,633100,2022-10-18,800000,Y,210,One Family Year-Round Residence,NY,W,2022-10-18,25.019-4-10.110203200,1.2906198899955403,1032495.9119964322
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.012-3-17,451300,2022-10-27,749999,Y,260,Seasonal Residences,FL,W,2022-10-27,25.012-3-17203200,1.2906198899955403,967963.6268767653
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.011-4-19.100,566000,2022-11-08,783000,Y,210,One Family Year-Round Residence,NY,W,2022-11-08,25.011-4-19.100203200,1.2906198899955403,1010555.3738665081
hamilton,2022,203200,Long Lake,3,203202,Raquette Lake,44.000-2-15,229200,2022-11-18,255000,Y,312,Residential Land Including a Small Improvement,NY,W,2022-11-18,44.000-2-15203200,1.2906198899955403,329108.0719488628
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.019-4-10.100,249800,2022-11-28,330000,Y,260,Seasonal Residences,VA,W,2022-11-28,25.019-4-10.100203200,1.2906198899955403,425904.56369852833
hamilton,2022,203200,Long Lake,3,203201,Long Lake,25.008-2-16.121,350000,2022-12-14,555000,Y,210,One Family Year-Round Residence,NJ,W,2022-12-14,25.008-2-16.121203200,1.2906198899955403,716294.0389475249
herkimer,2014,210900,Little Falls,2,210900,Little Falls,115.62-1-75,9000,2014-05-02,59971,Y,210,One Family Year-Round Residence,NY,C,2014-05-02,115.62-1-75210900,0.7529239278931058,45153.60087967745
herkimer,2014,213689,Manheim,0,213602,Dolgeville,108.4-2-64,33500,2014-09-27,80000,Y,210,One Family Year-Round Residence,NY,W,2014-09-27,108.4-2-64213689,0.7529239278931058,60233.91423144846
herkimer,2018,212689,Frankfort,0,212602,Frankfort-Schuyler,104.78-3-21,62900,2018-06-30,83000,Y,210,One Family Year-Round Residence,NY,C,2018-06-30,104.78-3-21212689,0.822764986171737,68289.49385225416
herkimer,2020,213689,Manheim,0,213602,Dolgeville,108.4-2-44,32200,2020-08-28,73500,Y,260,Seasonal Residences,NY,W,2020-08-28,108.4-2-44213689,0.9123654659958015,67058.86175069142
herkimer,2021,213689,Manheim,0,213602,Dolgeville,108.4-2-57,34200,2021-04-22,117000,Y,260,Seasonal Residences,FL,W,2021-04-22,108.4-2-57213689,1.0,117000.0
herkimer,2021,213689,Manheim,0,213602,Dolgeville,115.2-1-47,45000,2021-07-14,78000,Y,260,Seasonal Residences,NY,W,2021-07-14,115.2-1-47213689,1.0,78000.0
herkimer,2022,213689,Manheim,0,213602,Dolgeville,115.2-1-46,48500,2022-03-07,110000,Y,260,Seasonal Residences,NY,W,2022-03-07,115.2-1-46213689,1.1369164639632134,125060.81103595348
oneida,2015,301389,"Rome, Outside",5,301300,Rome,188.016-0001-011,66500,2015-03-13,145000,Y,210,One Family Year-Round Residence,NY,W,2015-03-13,188.016-0001-011301389,0.7362471740768651,106755.84024114544
oneida,2015,306489,Vienna,0,303001,Camden,235.006-2-3,72700,2015-06-15,147000,Y,260,Seasonal Residences,NY,W,2015-06-15,235.006-2-3306489,0.7362471740768651,108228.33458929918
oneida,2015,304889,New Hartford,0,304801,New Hartford,339.012-2-61,65000,2015-07-17,120000,Y,411,Apartments,NY,C,2015-07-17,339.012-2-61304889,0.7362471740768651,88349.66088922381
oneida,2015,306489,Vienna,0,353201,Central Square,214.019-1-19,87400,2015-07-31,45000,Y,210,One Family Year-Round Residence,NY,W,2015-07-31,214.019-1-19306489,0.7362471740768651,33131.12283345893
oneida,2015,304400,Marcy,3,307002,Whitesboro,277.002-3-2,326000,2015-08-25,455000,Y,210,One Family Year-Round Residence,NY,A,2015-08-25,277.002-3-2304400,0.7362471740768651,334992.46420497366
oneida,2015,304889,New Hartford,0,304801,New Hartford,339.012-2-43,65000,2015-08-31,132500,Y,411,Apartments,NY,C,2015-08-31,339.012-2-43304889,0.7362471740768651,97552.75056518463
oneida,2015,304889,New Hartford,0,304801,New Hartford,339.012-2-84,61000,2015-09-09,97000,Y,411,Apartments,NY,C,2015-09-09,339.012-2-84304889,0.7362471740768651,71415.97588545592
oneida,2015,304889,New Hartford,0,304801,New Hartford,339.012-2-58,68000,2015-10-07,133000,Y,411,Apartments,NY,C,2015-10-07,339.012-2-58304889,0.7362471740768651,97920.87415222306
oneida,2015,302689,Boonville,0,305201,Remsen,85.001-1-21,94000,2015-10-30,234000,Y,260,Seasonal Residences,PA,W,2015-10-30,85.001-1-21302689,0.7362471740768651,172281.83873398643
oneida,2015,306401,Sylvan Beach,4,303001,Camden,236.015-1-27,153780,2015-11-02,293000,Y,210,One Family Year-Round Residence,NY,W,2015-11-02,236.015-1-27306401,0.7362471740768651,215720.42200452148
oneida,2015,302689,Boonville,0,302601,Adirondack,15.000-1-32,25500,2015-11-23,55000,Y,260,Seasonal Residences,NY,W,2015-11-23,15.000-1-32302689,0.7362471740768651,40493.59457422758
oneida,2015,306401,Sylvan Beach,4,303001,Camden,236.016-3-19.3,56300,2015-11-25,98000,Y,210,One Family Year-Round Residence,NY,W,2015-11-25,236.016-3-19.3306401,0.7362471740768651,72152.22305953279
oneida,2015,301389,"Rome, Outside",5,301300,Rome,188.016-0001-033,121000,2015-11-30,410000,Y,210,One Family Year-Round Residence,NY,W,2015-11-30,188.016-0001-033301389,0.7362471740768651,301861.3413715147
oneida,2015,301600,Utica,2,301600,Utica,329.12-2-37.2/311,46800,2015-12-21,141500,Y,210,One Family Year-Round Residence,NY,C,2015-12-21,329.12-2-37.2/311301600,0.7362471740768651,104178.97513187642
oneida,2016,306200,Verona,3,251200,Oneida,267.014-1-12,209000,2016-01-15,355000,Y,210,One Family Year-Round Residence,NY,W,2016-01-15,267.014-1-12306200,0.7633931629786943,271004.5728574365
oneida,2016,301600,Utica,2,301600,Utica,329.12-2-37.2/302,45500,2016-02-17,77000,Y,210,One Family Year-Round Residence,NY,C,2016-02-17,329.12-2-37.2/302301600,0.7633931629786943,58781.27354935946
oneida,2016,306600,Western,3,301300,Rome,172.000-1-4.1,86500,2016-03-23,245000,Y,112,"Dairy Products: milk, butter and cheese",NY,W,2016-03-23,172.000-1-4.1306600,0.7633931629786943,187031.3249297801
oneida,2016,304889,New Hartford,0,304801,New Hartford,339.012-2-36,65000,2016-04-04,115000,Y,411,Apartments,NY,C,2016-04-04,339.012-2-36304889,0.7633931629786943,87790.21374254985
oneida,2016,306489,Vienna,0,303001,Camden,237.000-1-20,71500,2016-05-06,132000,Y,210,One Family Year-Round Residence,NY,W,2016-05-06,237.000-1-20306489,0.7633931629786943,100767.89751318765
oneida,2016,306401,Sylvan Beach,4,251200,Oneida,236.019-1-40,100000,2016-05-19,390000,Y,260,Seasonal Residences,NY,W,2016-05-19,236.019-1-40306401,0.7633931629786943,297723.33356169076
oneida,2016,306401,Sylvan Beach,4,303001,Camden,236.015-1-43,131000,2016-05-27,279000,Y,210,One Family Year-Round Residence,PA,W,2016-05-27,236.015-1-43306401,0.7633931629786943,212986.69247105572
oneida,2016,304400,Marcy,3,307002,Whitesboro,277.002-3-45,165000,2016-06-06,305000,Y,210,One Family Year-Round Residence,NY,A,2016-06-06,277.002-3-45304400,0.7633931629786943,232834.91470850178
oneida,2016,306489,Vienna,0,303001,Camden,234.006-1-6,135500,2016-06-13,285000,Y,210,One Family Year-Round Residence,NY,W,2016-06-13,234.006-1-6306489,0.7633931629786943,217567.05144892787
oneida,2016,306489,Vienna,0,303001,Camden,234.008-1-5,76000,2016-06-14,207500,Y,210,One Family Year-Round Residence,NY,W,2016-06-14,234.008-1-5306489,0.7633931629786943,158404.08131807906
oneida,2016,306600,Western,3,301300,Rome,171.000-1-48,115100,2016-06-30,335000,Y,210,One Family Year-Round Residence,NY,W,2016-06-30,171.000-1-48306600,0.7633931629786943,255736.7095978626
oneida,2016,301600,Utica,2,301600,Utica,329.12-2-37.2/210,45300,2016-07-26,112000,Y,210,One Family Year-Round Residence,NY,C,2016-07-26,329.12-2-37.2/210301600,0.7633931629786943,85500.03425361376
oneida,2016,304400,Marcy,3,307002,Whitesboro,277.002-3-25,172680,2016-07-27,320000,Y,210,One Family Year-Round Residence,NY,A,2016-07-27,277.002-3-25304400,0.7633931629786943,244285.81215318217
oneida,2016,304400,Marcy,3,307002,Whitesboro,277.002-3-77,205000,2016-08-03,387000,Y,210,One Family Year-Round Residence,NY,A,2016-08-03,277.002-3-77304400,0.7633931629786943,295433.1540727547
oneida,2016,302689,Boonville,0,305201,Remsen,85.001-1-28,145000,2016-08-15,250000,Y,210,One Family Year-Round Residence,NY,W,2016-08-15,85.001-1-28302689,0.7633931629786943,190848.29074467358
oneida,2016,306489,Vienna,0,303001,Camden,236.007-1-43,110500,2016-09-02,220000,Y,210,One Family Year-Round Residence,NY,W,2016-09-02,236.007-1-43306489,0.7633931629786943,167946.49585531274
oneida,2016,306489,Vienna,0,303001,Camden,236.006-1-2,185100,2016-09-06,550000,Y,210,One Family Year-Round Residence,NY,W,2016-09-06,236.006-1-2306489,0.7633931629786943,419866.23963828187
oneida,2016,306489,Vienna,0,303001,Camden,236.007-1-57,72200,2016-09-06,141000,Y,210,One Family Year-Round Residence,NY,W,2016-09-06,236.007-1-57306489,0.7633931629786943,107638.43597999589
oneida,2016,302689,Boonville,0,302601,Adirondack,11.000-1-23,18000,2016-09-14,17500,Y,270,Mobile Home,NY,W,2016-09-14,11.000-1-23302689,0.7633931629786943,13359.380352127151
oneida,2016,302689,Boonville,0,305201,Remsen,85.001-1-16,124000,2016-09-15,207500,Y,260,Seasonal Residences,NY,W,2016-09-15,85.001-1-16302689,0.7633931629786943,158404.08131807906
oneida,2016,304889,New Hartford,0,304801,New Hartford,339.012-2-6,61000,2016-09-21,87000,Y,411,Apartments,NY,C,2016-09-21,339.012-2-6304889,0.7633931629786943,66415.2051791464
oneida,2016,306489,Vienna,0,303001,Camden,217.017-1-26,71500,2016-09-23,145000,Y,210,One Family Year-Round Residence,NY,W,2016-09-23,217.017-1-26306489,0.7633931629786943,110692.00863191068
oneida,2016,306489,Vienna,0,303001,Camden,234.007-2-25,69200,2016-09-28,179900,Y,260,Seasonal Residences,NY,W,2016-09-28,234.007-2-25306489,0.7633931629786943,137334.4300198671
oneida,2016,302689,Boonville,0,302601,Adirondack,67.003-2-12,84000,2016-10-10,143500,Y,260,Seasonal Residences,NY,W,2016-10-10,67.003-2-12302689,0.7633931629786943,109546.91888744263
oneida,2016,301600,Utica,2,301600,Utica,329.12-2-37.2/303,48700,2016-10-14,107500,Y,210,One Family Year-Round Residence,NY,C,2016-10-14,329.12-2-37.2/303301600,0.7633931629786943,82064.76502020964
oneida,2016,306489,Vienna,0,303001,Camden,215.018-2-7,135000,2016-10-20,200000,Y,210,One Family Year-Round Residence,NY,W,2016-10-20,215.018-2-7306489,0.7633931629786943,152678.63259573886
oneida,2016,301600,Utica,2,301600,Utica,329.12-2-37.2/404,69000,2016-11-04,85000,Y,210,One Family Year-Round Residence,NY,C,2016-11-04,329.12-2-37.2/404301600,0.7633931629786943,64888.41885318902
oneida,2016,301600,Utica,2,301600,Utica,329.12-2-37.2/403,51000,2016-12-14,102000,Y,210,One Family Year-Round Residence,NY,C,2016-12-14,329.12-2-37.2/403301600,0.7633931629786943,77866.10262382682
oneida,2016,306489,Vienna,0,353201,Central Square,215.017-2-53,62000,2016-12-20,124000,Y,210,One Family Year-Round Residence,NY,W,2016-12-20,215.017-2-53306489,0.7633931629786943,94660.75220935809
oneida,2016,306489,Vienna,0,353201,Central Square,214.019-1-29,132000,2016-12-22,210000,Y,210,One Family Year-Round Residence,NY,W,2016-12-22,214.019-1-29306489,0.7633931629786943,160312.5642255258
oneida,2017,306401,Sylvan Beach,4,251200,Oneida,252.007-3-44,71600,2017-01-05,80000,Y,210,One Family Year-Round Residence,NY,W,2017-01-05,252.007-3-44306401,0.7846304035075701,62770.43228060561
oneida,2017,306401,Sylvan Beach,4,303001,Camden,236.016-2-21.4,45500,2017-01-17,75000,Y,260,Seasonal Residences,NY,W,2017-01-17,236.016-2-21.4306401,0.7846304035075701,58847.280263067754
oneida,2017,301600,Utica,2,301600,Utica,329.12-2-37.2/103,47500,2017-01-31,133000,Y,210,One Family Year-Round Residence,NY,C,2017-01-31,329.12-2-37.2/103301600,0.7846304035075701,104355.84366650681
oneida,2017,304400,Marcy,3,307002,Whitesboro,277.002-3-13,132600,2017-01-31,287000,Y,210,One Family Year-Round Residence,NY,A,2017-01-31,277.002-3-13304400,0.7846304035075701,225188.9258066726
oneida,2017,304200,Lee,3,301300,Rome,188.001-3-62.15,4550,2017-03-17,212500,Y,210,One Family Year-Round Residence,NY,C,2017-03-17,188.001-3-62.15304200,0.7846304035075701,166733.96074535864
oneida,2017,306489,Vienna,0,303001,Camden,235.005-2-10,118000,2017-03-18,155000,Y,210,One Family Year-Round Residence,NY,W,2017-03-18,235.005-2-10306489,0.7846304035075701,121617.71254367336
oneida,2017,306489,Vienna,0,303001,Camden,217.017-1-43,220000,2017-04-06,219000,Y,417,"Camps, Cottages, Bungalows",NY,W,2017-04-06,217.017-1-43306489,0.7846304035075701,171834.05836815786
oneida,2017,306489,Vienna,0,303001,Camden,236.011-3-22,67200,2017-04-21,111000,Y,210,One Family Year-Round Residence,NY,W,2017-04-21,236.011-3-22306489,0.7846304035075701,87093.97478934028
oneida,2017,306489,Vienna,0,303001,Camden,234.008-1-49,60000,2017-05-11,132500,Y,260,Seasonal Residences,NY,W,2017-05-11,234.008-1-49306489,0.7846304035075701,103963.52846475304
oneida,2017,302000,Annsville,3,302601,Adirondack,77.000-2-6.9,39900,2017-05-18,35000,Y,311,Residential Vacant Land,NY,W,2017-05-18,77.000-2-6.9302000,0.7846304035075701,27462.064122764954
oneida,2017,306489,Vienna,0,303001,Camden,215.018-2-4,68000,2017-06-02,171500,Y,260,Seasonal Residences,NY,W,2017-06-02,215.018-2-4306489,0.7846304035075701,134564.11420154828
oneida,2017,306489,Vienna,0,303001,Camden,216.000-1-47.2,135700,2017-06-23,320000,Y,210,One Family Year-Round Residence,NY,W,2017-06-23,216.000-1-47.2306489,0.7846304035075701,251081.72912242243
oneida,2017,306401,Sylvan Beach,4,303001,Camden,236.020-3-4,60000,2017-07-12,150000,Y,210,One Family Year-Round Residence,NY,W,2017-07-12,236.020-3-4306401,0.7846304035075701,117694.56052613551
oneida,2017,302689,Boonville,0,302601,Adirondack,67.003-2-10,71500,2017-08-02,130000,Y,260,Seasonal Residences,NY,W,2017-08-02,67.003-2-10302689,0.7846304035075701,102001.95245598411
oneida,2017,306489,Vienna,0,303001,Camden,236.011-3-16,77920,2017-08-03,185000,Y,210,One Family Year-Round Residence,NY,W,2017-08-03,236.011-3-16306489,0.7846304035075701,145156.62464890047
oneida,2017,306489,Vienna,0,353201,Central Square,215.017-2-45,105400,2017-08-04,250000,Y,210,One Family Year-Round Residence,NY,W,2017-08-04,215.017-2-45306489,0.7846304035075701,196157.6008768925
oneida,2017,302689,Boonville,0,302601,Adirondack,34.002-1-12,76000,2017-08-10,159900,Y,260,Seasonal Residences,AZ,W,2017-08-10,34.002-1-12302689,0.7846304035075701,125462.40152086045
oneida,2017,302689,Boonville,0,302601,Adirondack,17.000-2-3,128000,2017-08-11,282000,Y,260,Seasonal Residences,NY,W,2017-08-11,17.000-2-3302689,0.7846304035075701,221265.77378913475
oneida,2017,301600,Utica,2,301600,Utica,318.64-2-20,25000,2017-10-01,49000,Y,210,One Family Year-Round Residence,NY,C,2017-10-01,318.64-2-20301600,0.7846304035075701,38446.889771870934
